id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,rollout width,67,62,45,103,244,ship,baseline,monotonic-signal
g002,quota pressure,99,40,6,27,361,ship,edge,drag-penalty
g003,route drift,31,31,9,57,193,ship,recovery,confidence-floor
g004,secret scope,44,64,12,99,334,ship,negative,lane-boundary
g005,rollout width,54,13,15,39,178,watch,baseline,monotonic-signal
g006,quota pressure,63,60,18,56,271,ship,edge,drag-penalty
g007,route drift,71,51,21,26,211,ship,recovery,confidence-floor
g008,secret scope,78,14,45,59,141,watch,negative,lane-boundary
g009,rollout width,85,33,38,37,172,watch,baseline,monotonic-signal
g010,quota pressure,92,10,15,30,271,ship,edge,drag-penalty
g011,route drift,99,71,5,31,405,ship,recovery,confidence-floor
g012,secret scope,106,34,43,36,209,ship,negative,lane-boundary
g013,rollout width,113,53,31,43,323,ship,baseline,monotonic-signal
g014,quota pressure,32,65,17,94,264,ship,edge,drag-penalty
g015,route drift,39,74,33,81,188,watch,recovery,confidence-floor
g016,secret scope,46,11,42,36,11,hold,negative,lane-boundary
g017,rollout width,97,17,6,61,400,ship,baseline,monotonic-signal
g018,quota pressure,38,57,11,78,272,ship,edge,drag-penalty
g019,route drift,100,10,15,91,417,ship,recovery,confidence-floor
g020,secret scope,47,59,18,102,314,ship,negative,lane-boundary
g021,rollout width,68,16,21,26,167,watch,baseline,monotonic-signal
g022,quota pressure,82,32,24,56,270,ship,edge,drag-penalty
g023,route drift,48,77,27,98,282,ship,recovery,confidence-floor
g024,secret scope,79,32,30,38,195,ship,negative,lane-boundary
g025,rollout width,98,49,33,55,288,ship,baseline,monotonic-signal
g026,quota pressure,67,23,36,25,94,hold,edge,drag-penalty
g027,route drift,99,13,39,58,231,ship,recovery,confidence-floor
g028,secret scope,30,10,42,36,-38,hold,negative,lane-boundary
g029,rollout width,87,46,45,29,140,watch,baseline,monotonic-signal
g030,quota pressure,75,67,6,30,322,ship,edge,drag-penalty
g031,route drift,73,45,30,35,184,watch,recovery,confidence-floor
g032,secret scope,108,36,23,42,329,ship,negative,lane-boundary
g033,rollout width,52,69,42,93,201,ship,baseline,monotonic-signal
g034,quota pressure,72,18,32,80,234,ship,edge,drag-penalty
g035,route drift,85,65,28,35,250,ship,recovery,confidence-floor
g036,secret scope,95,56,16,60,381,ship,negative,lane-boundary
g037,rollout width,104,19,44,77,265,ship,baseline,monotonic-signal
g038,quota pressure,112,38,18,90,464,ship,edge,drag-penalty
g039,route drift,31,15,27,101,175,watch,recovery,confidence-floor
g040,secret scope,38,76,33,25,75,hold,negative,lane-boundary
g041,rollout width,45,39,38,55,94,hold,baseline,monotonic-signal
g042,quota pressure,52,58,42,97,198,ship,edge,drag-penalty
g043,route drift,59,70,45,37,96,hold,recovery,confidence-floor
g044,secret scope,66,9,6,54,285,ship,negative,lane-boundary
g045,rollout width,73,16,9,24,238,ship,baseline,monotonic-signal
g046,quota pressure,80,22,12,57,316,ship,edge,drag-penalty
g047,route drift,87,62,15,35,318,ship,recovery,confidence-floor
g048,secret scope,50,15,18,28,131,watch,negative,lane-boundary
g049,rollout width,79,64,21,29,254,ship,baseline,monotonic-signal
g050,quota pressure,53,21,24,34,128,watch,edge,drag-penalty
g051,route drift,88,37,27,41,248,ship,recovery,confidence-floor
g052,secret scope,109,12,30,92,373,ship,negative,lane-boundary
g053,rollout width,35,37,33,79,135,watch,baseline,monotonic-signal
g054,quota pressure,89,54,15,34,314,ship,edge,drag-penalty
g055,route drift,32,28,8,59,202,ship,recovery,confidence-floor
g056,secret scope,51,18,27,76,188,watch,negative,lane-boundary
g057,rollout width,108,15,17,89,432,ship,baseline,monotonic-signal
g058,quota pressure,52,51,13,100,342,ship,edge,drag-penalty
g059,route drift,71,72,43,24,118,watch,recovery,confidence-floor
g060,secret scope,40,50,29,54,133,watch,negative,lane-boundary
g061,rollout width,116,41,45,96,356,ship,baseline,monotonic-signal
g062,quota pressure,114,74,12,36,428,ship,edge,drag-penalty
g063,route drift,61,23,18,53,222,ship,recovery,confidence-floor
g064,secret scope,93,70,23,23,280,ship,negative,lane-boundary
g065,rollout width,113,61,27,56,377,ship,baseline,monotonic-signal
g066,quota pressure,38,24,30,34,56,hold,edge,drag-penalty
